;X;year.trail.area.plot;trail.area.plot;latitude;longitude;other_species_present_on_plot;date;surveyors;trail_name;sampling_area;plot;tread_condition_line_1;ease_of_progression_line_1;tread_condition_line_2;ease_of_progression_line_2;tread_condition_line_3;ease_of_progression_line_3;tread_condition_line_4;ease_of_progression_line_4;tread_condition_line_5;ease_of_progression_line_5;tread_condition_line_6;ease_of_progression_line_6;tread_condition_line_7;ease_of_progression_line_7;tread_condition_line_8;ease_of_progression_line_8;tread_condition_line_9;ease_of_progression_line_9;tread_condition_line_10;ease_of_progression_line_10;height_line1_25;height_line1_50;height_line1_100;height_line1_150;height_line2_25;height_line2_50;height_line2_100;height_line2_150cm;height_line3_25;height_line2_50cm;height_line2_100cm;height_line3_150cm;height_line4_25;height_line4_50cm;height_line4_100cm;height_line4_150cm;height_line5_25;height_line5_50cm;height_line5_100cm;height_line5_150cm;height_line6_25;height_line6_50cm;height_line6_100cm;height_line6_150cm;height_line7_25;height_line7_50cm;height_line7_100cm;height_line7_150cm;height_line8_25;height_line8_50cm;height_line8_100cm;height_line8_150cm;height_line9_;height_line9_50cm;height_line9_100cm;height_line9_150cm;height_line10_25;height_line10_50cm;height_line10_100cm;height_line10_150cm; lala; lala; lala
41;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X100l4mf4;55;56
42;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X150l4mf1;2;24
43;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X150l4mf2;56;54
44;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X25l5mf1;2;3
45;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X25l5mf2;53;18
46;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X25l5mf3;92;41
47;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X25l5mf4;58;43
48;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X50l5mf1;2;1
49;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X50l5mf2;58;84
50;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X50l5mf3;67;66
51;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X100l5mf1;18;0
52;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X100l5mf2;56;32
53;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X150l5mf1;2;1
54;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X150l5mf2;52;56
55;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X150l5mf3;57;59
56;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X25l6mf1;2;0
57;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X50l6mf1;2;0
58;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X50l6mf2;67;9
59;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X50l6mf3;56;14
60;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X100l6mf1;2;24
61;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X100l6mf2;56;63
62;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X100l6mf3;92;70
63;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X150l6mf1;2;14
64;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X150l6mf2;52;78
65;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X25l7mf1;11;5
66;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X50l7mf1;2;0
67;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X50l7mf2;69;32
68;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X50l7mf3;57;100
69;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X100l7mf1;2;32
70;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X100l7mf2;67;58
71;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X100l7mf3;95;64
72;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X150l7mf1;2;23
73;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X150l7mf2;35;9
74;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X150l7mf3;69;25
75;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X150l7mf4;67;67
76;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X150l7mf5;13;20
77;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X25l8mf1;2;0
78;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X50l8mf1;2;18
79;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X50l8mf2;6;19
80;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X100l8mf1;2;2
81;Line 1;2017.malhadas.0.1;malhadas.0.1;37,8171031;-25,184762;64 93 34 ;09/08/2017;Rui;malhadas;0;1;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil,Wood;Easy Medium;Mineral Soil,Vegetation;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;5;60;30;30;30;65;70;55;100;100;0;0;0;40;100;100;-10;25;100;100;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;X100l8mf2;6;8
